date,plot_industry,shares,change_pct_from_start
2026-07-28,地产基建,7401266012.0,-7.446760341697988
2026-07-28,新能源,61121290823.0,-8.42285502499357
2026-07-28,汽车,1711400128.0,-13.408216091756897
2026-07-28,消费,116505872706.0,0.05351048120680879
2026-07-28,科技,433081927912.0,81.74563362682021
2026-07-28,资源周期,114996696834.0,2.092954046306983
2026-07-28,金融,248703035313.0,7.154371686742778
2026-07-28,高端制造,8026763457.0,60.76473832905431
2026-07-29,公用事业,22099441020.0,14.354011466506723
2026-07-29,军工,34412171779.0,4.064960527314954
2026-07-29,农业,7549961150.0,12.476569069687326
2026-07-29,医药医疗,284279840494.0,1.6239419175927416
2026-07-29,地产基建,7370016012.0,-7.837543315128825
2026-07-29,新能源,61400290823.0,-8.00483336504505
2026-07-29,汽车,1738400128.0,-12.042095961653365
2026-07-29,消费,116161572706.0,-0.24216923740797425
2026-07-29,科技,437729121758.0,83.69585859741642
2026-07-29,资源周期,115503278304.0,2.54269217062959
2026-07-29,金融,247160235136.0,6.489652080902131
2026-07-29,高端制造,8107763457.0,62.38705395781463
2026-07-30,公用事业,21924941020.0,13.451057632387297
2026-07-30,军工,34752371779.0,5.093750567035649
2026-07-30,农业,7513461150.0,11.932805374818024
2026-07-30,医药医疗,284360640494.0,1.6528261835071723
2026-07-30,地产基建,7300766012.0,-8.703518384251552
2026-07-30,新能源,61286290823.0,-8.175637914271327
2026-07-30,汽车,1777400128.0,-10.068811329281601
2026-07-30,消费,115635772706.0,-0.6937184562509913
2026-07-30,科技,443305621758.0,86.03607290930499
2026-07-30,资源周期,115507478304.0,2.5464208899650176
2026-07-30,金融,246484535136.0,6.198524918511028
2026-07-30,高端制造,7997263457.0,60.173894982777384
2026-07-31,公用事业,21781041020.0,12.706444126772464
2026-07-31,军工,34732571779.0,5.033873898057184
